symbol,ensembl,chromosome,initPos,finalPos,idGene
ETFDH,ENSG00000171503,4,158672125,158709623,
EPHX1,ENSG00000143819,1,225810092,225845563,
CHD7,ENSG00000171316,8,60678740,60868028,
AARS2,ENSG00000124608,6,44298731,44313347,
RNASEH2A,ENSG00000104889,19,12806556,12815201,
PMFBP1,ENSG00000118557,16,72112157,72176878,
MNX1,ENSG00000130675,7,156994051,157010663,
PRKCH,ENSG00000027075,14,61187559,61550976,
BRWD3,ENSG00000165288,X,80669503,80809877,
ARL1,ENSG00000120805,12,101393116,101407772,
MCPH1,ENSG00000147316,8,6406596,6648508,
TKT,ENSG00000163931,3,53224712,53256052,
FLVCR2,ENSG00000119686,14,75578620,75663214,
C1QC,ENSG00000159189,1,22643633,22648110,
KYNU,ENSG00000115919,2,142877657,143055833,
PML,ENSG00000140464,15,73994673,74047827,
APP,ENSG00000142192,21,25880550,26171128,
PIH1D3,ENSG00000080572,X,107206611,107244247,
ALX1,ENSG00000180318,12,85280220,85301784,
CEP250,ENSG00000126001,20,35455164,35519280,
GPR1,ENSG00000183671,2,206175316,206218047,
SLC9A3R1,ENSG00000109062,17,74748628,74769353,
PRKCD,ENSG00000163932,3,53156009,53192717,
GATAD2B,ENSG00000261992,CHR_HSCHR1_1_CTG31,153821956,153845579,
TINF2,ENSG00000092330,14,24239643,24242674,
FZD2,ENSG00000180340,17,44557484,44561262,
SIPA1L3,ENSG00000105738,19,37907208,38208369,
TSPEAR,ENSG00000175894,21,44497893,44711572,
PDE6D,ENSG00000156973,2,231732433,231786272,
NUMA1,ENSG00000137497,11,72002864,72080693,
FSIP2,ENSG00000188738,2,185738804,185833290,
BTNL2,ENSG00000226127,CHR_HSCHR6_MHC_APD_CTG1,32460601,32473766,
CSRP3,ENSG00000129170,11,19182030,19210571,
PIGT,ENSG00000124155,20,45416084,45456934,
TBC1D23,ENSG00000036054,3,100260992,100325251,
MXI1,ENSG00000119950,10,110207605,110287365,
COQ6,ENSG00000119723,14,73949926,73963670,
EIF2S3,ENSG00000130741,X,24054946,24078810,
PLOD2,ENSG00000152952,3,146069440,146163653,
C2,ENSG00000235017,CHR_HSCHR6_MHC_COX_CTG1,31885329,31933220,
DUSP6,ENSG00000139318,12,89347235,89352501,
HMGA2,ENSG00000149948,12,65824131,65966295,
SRP72,ENSG00000174780,4,56467617,56503681,
FOXL2,ENSG00000183770,3,138944224,138947137,
CCL2,ENSG00000108691,17,34255218,34257203,
NCR1,ENSG00000273916,CHR_HSCHR19LRC_LRC_T_CTG3_1,54850138,54857077,
CAPN3,ENSG00000092529,15,42359498,42412949,
HNRNPA1,ENSG00000135486,12,54280193,54287088,
OTUD6B,ENSG00000155100,8,91070196,91087095,
RAF1,ENSG00000132155,3,12583601,12664226,
ORC1,ENSG00000085840,1,52372829,52404423,
CD7,ENSG00000173762,17,82314868,82317608,
ABCB1,ENSG00000085563,7,87503017,87713323,
KIR3DL1,ENSG00000275786,CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1,54816499,54830812,
SRD5A3,ENSG00000128039,4,55346242,55373100,
MTX2,ENSG00000128654,2,176269395,176338025,
TBCE,ENSG00000282984,CHR_HSCHR1_5_CTG32_1,235328570,235452743,
SLC5A2,ENSG00000140675,16,31483002,31490860,
KLK1,ENSG00000167748,19,50819146,50823787,
VPS53,ENSG00000283883,CHR_HG2285_HG106_HG2252_PATCH,470782,683831,
CRLF1,ENSG00000006016,19,18572220,18607741,
WDR34,ENSG00000119333,9,128633661,128656787,
MACF1,ENSG00000127603,1,39081316,39487177,
CYLD,ENSG00000083799,16,50742050,50801935,
GPR1,ENSG00000283448,CHR_HSCHR2_6_CTG7_2,206175316,206218047,
ACACA,ENSG00000275176,CHR_HSCHR17_7_CTG4,37086456,37411442,
HAS1,ENSG00000105509,19,51713112,51723994,
D2HGDH,ENSG00000180902,2,241734602,241768816,
P2RY12,ENSG00000169313,3,151337380,151384812,
PPA2,ENSG00000138777,4,105369077,105474067,
NNT,ENSG00000112992,5,43602692,43707405,
KIR3DL1,ENSG00000276329,CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1,54861173,54875478,
HLA-DQB1,ENSG00000225824,CHR_HSCHR6_MHC_MANN_CTG1,32811324,32820618,
STK11,ENSG00000118046,19,1177558,1228431,
DCK,ENSG00000156136,4,70992538,71030914,
KLKB1,ENSG00000164344,4,186208979,186258471,
NUP214,ENSG00000126883,9,131125586,131234663,
ATP1A3,ENSG00000105409,19,41966582,41997497,
GRIA3,ENSG00000125675,X,123184153,123490915,
TCOF1,ENSG00000070814,5,150357629,150400308,
TNN,ENSG00000120332,1,175067833,175148075,
GCGR,ENSG00000288269,CHR_HG1320_PATCH,81754364,81764240,
AIFM1,ENSG00000156709,X,130129362,130165887,
ANTXR1,ENSG00000169604,2,69013178,69249327,
PRKACA,ENSG00000072062,19,14091688,14118084,
TRIM32,ENSG00000119401,9,116687302,116701300,
WNT2B,ENSG00000134245,1,112466541,112530165,
RHAG,ENSG00000112077,6,49605175,49636839,
NCR1,ENSG00000275637,CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1,54906192,54910107,
ZNF148,ENSG00000163848,3,125225561,125375354,
FLNB,ENSG00000136068,3,58008400,58172251,
IL4R,ENSG00000077238,16,27313668,27364778,
NR0B1,ENSG00000169297,X,30304206,30309390,
GLDC,ENSG00000178445,9,6532464,6645783,
AMBP,ENSG00000106927,9,114060127,114078328,
RNF139,ENSG00000170881,8,124474738,124487914,
WDR45,ENSG00000196998,X,49074433,49101170,
EPOR,ENSG00000187266,19,11377207,11384342,
TCN2,ENSG00000185339,22,30607003,30627271,
IGLL1,ENSG00000128322,22,23573125,23580302,
VPS11,ENSG00000160695,11,119067692,119081978,
WT1,ENSG00000184937,11,32387775,32435564,
CA1,ENSG00000133742,8,85327608,85379014,
CD55,ENSG00000196352,1,207321376,207386804,
ZBTB18,ENSG00000179456,1,244048939,244057476,
KANK2,ENSG00000197256,19,11164267,11197791,
TNFSF11,ENSG00000120659,13,42562736,42608013,
IMPA1,ENSG00000133731,8,81656914,81686331,
NCR1,ENSG00000278025,CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1,54977550,54981465,
LAMP2,ENSG00000005893,X,120426148,120469365,
DYNC2LI1,ENSG00000138036,2,43774039,43810010,
CCS,ENSG00000173992,11,66593153,66606019,
TDGF1,ENSG00000241186,3,46574534,46582457,
NEUROD1,ENSG00000162992,2,181673088,181680876,
ATP1B1,ENSG00000143153,1,169105697,169132722,
NAT1,ENSG00000171428,8,18170477,18223689,
NLRP12,ENSG00000142405,19,53793603,53824394,
MRAP2,ENSG00000135324,6,84033772,84090881,
ZDHHC1,ENSG00000159714,16,67394152,67416833,
PRKAG2,ENSG00000106617,7,151556124,151877125,
PUM1,ENSG00000134644,1,30931506,31065991,
NAA15,ENSG00000164134,4,139301505,139420033,
PRMT7,ENSG00000132600,16,68310974,68358563,
CDK10,ENSG00000185324,16,89680737,89696354,
HNF1B,ENSG00000275410,17,37686431,37745105,
EYS,ENSG00000188107,6,63719980,65707226,
ZMYND11,ENSG00000015171,10,134465,254637,
ALB,ENSG00000163631,4,73397114,73421482,
HPD,ENSG00000158104,12,121839527,121863596,
IGBP1,ENSG00000089289,X,70133447,70166324,
RIPPLY2,ENSG00000203877,6,83853266,83857515,
CISH,ENSG00000114737,3,50606490,50611831,
HAMP,ENSG00000105697,19,35280716,35285143,
ISCA2,ENSG00000165898,14,74493756,74497106,
NCR3,ENSG00000206430,CHR_HSCHR6_MHC_QBL_CTG1,31579125,31583213,
TGM3,ENSG00000125780,20,2296001,2341079,
KCNE2,ENSG00000159197,21,34364024,34371389,
KIR3DL1,ENSG00000274948,CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1,54816448,54830767,
BBS1,ENSG00000174483,11,66510606,66533613,
MYOC,ENSG00000034971,1,171635417,171652688,
GNRHR,ENSG00000109163,4,67739328,67754360,
ZP1,ENSG00000149506,11,60867562,60875693,
AMMECR1,ENSG00000101935,X,110194186,110440233,
DNAJC1,ENSG00000136770,10,21756548,22003769,
SLC9A3,ENSG00000281861,CHR_HSCHR5_5_CTG1,524112,524332,
REPS1,ENSG00000135597,6,138903493,138988261,
ATG5,ENSG00000057663,6,106045423,106325791,
MBOAT7,ENSG00000276935,CHR_HSCHR19LRC_COX1_CTG3_1,54173818,54190312,
SURF1,ENSG00000148290,9,133351758,133356676,
DHX38,ENSG00000140829,16,72093613,72112912,
TMEM107,ENSG00000179029,17,8172457,8176399,
SEC23A,ENSG00000100934,14,39031919,39109646,
ZBTB16,ENSG00000109906,11,114059711,114256765,
NDRG1,ENSG00000104419,8,133237171,133302022,
PADI3,ENSG00000280549,CHR_HG2095_PATCH,17249098,17284233,
EGFR,ENSG00000146648,7,55019017,55211628,
SCN11A,ENSG00000168356,3,38845767,39051941,
ATP1A2,ENSG00000018625,1,160115759,160143591,
ERCC4,ENSG00000175595,16,13920154,13952348,
CAV3,ENSG00000182533,3,8733802,8841808,
FBXO7,ENSG00000100225,22,32474676,32498829,
RANBP2,ENSG00000153201,2,108719482,108785809,
MBP,ENSG00000197971,18,76978827,77133683,
CHRNA3,ENSG00000080644,15,78593052,78621295,
C8B,ENSG00000021852,1,56929207,56966140,
LAMB2,ENSG00000172037,3,49121114,49133118,
PTDSS1,ENSG00000156471,8,96261902,96336995,
PLAU,ENSG00000122861,10,73909177,73917496,
HPGD,ENSG00000164120,4,174490175,174523154,
KLC2,ENSG00000174996,11,66257294,66267860,
RPL11,ENSG00000142676,1,23691742,23696835,
TDO2,ENSG00000151790,4,155854738,155920406,
TACR3,ENSG00000169836,4,103586031,103719985,
CLDN10,ENSG00000134873,13,95433604,95579759,
ZNF335,ENSG00000198026,20,45948660,45972203,
XCR1,ENSG00000173578,3,46017024,46027742,
MYH7,ENSG00000092054,14,23412740,23435660,
PCARE,ENSG00000179270,2,29060976,29074523,
UQCC2,ENSG00000137288,6,33694293,33711727,
TPH2,ENSG00000139287,12,71938845,72186618,
UPF3B,ENSG00000125351,X,119805311,119852998,
SLC6A2,ENSG00000103546,16,55655604,55706192,
TMEM9,ENSG00000116857,1,201134772,201171574,
DNAJB1,ENSG00000132002,19,14514769,14529770,
PPP3CA,ENSG00000138814,4,101023409,101348278,
SRPX,ENSG00000101955,X,38149336,38220924,
ERAL1,ENSG00000132591,17,28855010,28861061,
ACO2,ENSG00000100412,22,41469117,41528989,
CEBPE,ENSG00000092067,14,23117304,23119616,
LMNA,ENSG00000160789,1,156082573,156140089,
TREH,ENSG00000118094,11,118657316,118679690,
DSPP,ENSG00000152591,4,87608529,87616873,
PEX10,ENSG00000157911,1,2403964,2413797,
PNPLA2,ENSG00000177666,11,818914,825573,
SPTA1,ENSG00000163554,1,158610704,158686715,
GRHL3,ENSG00000158055,1,24319322,24364482,
ITPA,ENSG00000125877,20,3208868,3223870,
GC,ENSG00000145321,4,71741696,71804041,
EXT1,ENSG00000182197,8,117794490,118111853,
VPS13A,ENSG00000197969,9,77177445,77421537,
SOS1,ENSG00000115904,2,38981549,39124345,
TRAF7,ENSG00000131653,16,2155698,2178129,
HYAL1,ENSG00000114378,3,50299890,50312381,
ACVRL1,ENSG00000139567,12,51906908,51923361,
FBXO38,ENSG00000145868,5,148383935,148442836,
SOX9,ENSG00000125398,17,72121020,72126416,
GPR101,ENSG00000165370,X,137027447,137033847,
CREBBP,ENSG00000005339,16,3725054,3880713,
ACTN3,ENSG00000248746,11,66546395,66563334,
ATXN7,ENSG00000163635,3,63898399,64003453,
ALOX12,ENSG00000108839,17,6996049,7010754,
HADHB,ENSG00000138029,2,26243170,26290465,
CCNO,ENSG00000152669,5,55231152,55233608,
TRIM2,ENSG00000109654,4,153152342,153339317,
CRYBA2,ENSG00000163499,2,218990189,218993422,
DYSF,ENSG00000135636,2,71453722,71686768,
TLR1,ENSG00000174125,4,38790677,38856817,
SDR9C7,ENSG00000170426,12,56923133,56934408,
LTA,ENSG00000238130,CHR_HSCHR6_MHC_COX_CTG1,31559460,31561730,
ZNF711,ENSG00000147180,X,85244032,85273362,
IRF2BPL,ENSG00000119669,14,77024543,77028708,
CEL,ENSG00000170835,9,133061978,133071863,
STIM1,ENSG00000167323,11,3854527,4093210,
HAP1,ENSG00000173805,17,41717742,41734644,
MDC1,ENSG00000231135,CHR_HSCHR6_MHC_SSTO_CTG1,30692058,30710140,
GNAO1,ENSG00000087258,16,56191489,56357444,
MOG,ENSG00000234096,CHR_HSCHR6_MHC_APD_CTG1,29657097,29672487,
TFAP2B,ENSG00000008196,6,50818723,50847619,
CEP120,ENSG00000168944,5,123344885,123423592,
TBR1,ENSG00000136535,2,161416297,161425870,
DDX4,ENSG00000152670,5,55738017,55817157,
CARMIL2,ENSG00000159753,16,67644988,67657569,
NPC2,ENSG00000119655,14,74476192,74494177,
RYR1,ENSG00000196218,19,38433691,38587564,
CEP63,ENSG00000182923,3,134485721,134575017,
COX6A1,ENSG00000111775,12,120438090,120440737,
ACOX1,ENSG00000161533,17,75941507,75979177,
NNMT,ENSG00000166741,11,114257787,114313285,
FEZF1,ENSG00000128610,7,122301303,122310691,
NIPAL4,ENSG00000172548,5,157460019,157474717,
KIR3DL1,ENSG00000277272,CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1,54816451,54830756,
GLCCI1,ENSG00000106415,7,7968796,8094272,
SEC23B,ENSG00000101310,20,18507520,18561415,
GP1BA,ENSG00000185245,17,4932277,4935023,
ERLIN2,ENSG00000147475,8,37736601,37758422,
ADRB2,ENSG00000169252,5,148825245,148828687,
MKS1,ENSG00000011143,17,58205441,58219605,
KIT,ENSG00000157404,4,54657918,54740715,
GFAP,ENSG00000131095,17,44903159,44916937,
CD79B,ENSG00000007312,17,63928740,63932354,
TRIOBP,ENSG00000100106,22,37697048,37776556,
GUCY2D,ENSG00000132518,17,8002615,8020342,
CDK1,ENSG00000170312,10,60778331,60794852,
MARVELD2,ENSG00000274671,CHR_HSCHR5_2_CTG1_1,69415353,69444141,
APOL2,ENSG00000128335,22,36226209,36239954,
CERS3,ENSG00000154227,15,100400395,100544995,
AICDA,ENSG00000111732,12,8602170,8612867,
GK,ENSG00000198814,X,30653359,30731456,
DRD4,ENSG00000069696,11,637269,640706,
ZFP57,ENSG00000223852,CHR_HSCHR6_MHC_DBB_CTG1,29672345,29681055,
EIF2B4,ENSG00000115211,2,27364352,27370486,
NDUFS4,ENSG00000164258,5,53560633,53683338,
VLDLR,ENSG00000147852,9,2621787,2660056,
ALAS2,ENSG00000158578,X,55009055,55030977,
KIR3DL1,ENSG00000284589,CHR_HSCHR19KIR_HG2394_CTG3_1,54816470,54830783,
RHOH,ENSG00000168421,4,40191053,40246967,
ATOH7,ENSG00000179774,10,68230595,68232113,
ARL2,ENSG00000213465,11,65014160,65022184,
CRY1,ENSG00000008405,12,106991364,107093549,
MAN1B1,ENSG00000177239,9,137086985,137109183,
GP1BB,ENSG00000203618,22,19723539,19724771,
NDUFV2,ENSG00000178127,18,9102630,9134345,
FGF23,ENSG00000118972,12,4368227,4379712,
EIF3F,ENSG00000175390,11,7970251,8001862,
PSMB9,ENSG00000240118,CHR_HSCHR6_MHC_DBB_CTG1,32822113,32857517,
CARS2,ENSG00000134905,13,110641412,110713603,
L2HGDH,ENSG00000087299,14,50237563,50312229,
SMARCAD1,ENSG00000163104,4,94207611,94291292,
DSP,ENSG00000096696,6,7541617,7586714,
CSK,ENSG00000103653,15,74782057,74803198,
CAMK2A,ENSG00000070808,5,150219491,150290291,
KCNE3,ENSG00000175538,11,74454841,74467729,
ATP11C,ENSG00000101974,X,139726346,139945276,
RAX2,ENSG00000173976,19,3769089,3772221,
PEX26,ENSG00000215193,22,18077920,18131138,
ATF6,ENSG00000118217,1,161766320,161964070,
CRYGC,ENSG00000163254,2,208128137,208129828,
PEX5,ENSG00000139197,12,7188685,7218574,
PTN,ENSG00000105894,7,137227341,137343774,
SLC6A8,ENSG00000130821,X,153687926,153696588,
CS,ENSG00000062485,12,56271699,56300391,
AGL,ENSG00000162688,1,99850361,99924023,
MAPK8IP1,ENSG00000121653,11,45885651,45906465,
COPA,ENSG00000122218,1,160288594,160343273,
EED,ENSG00000074266,11,86244753,86278813,
TNNI3K,ENSG00000116783,1,74235387,74544428,
SUCLG1,ENSG00000163541,2,84423528,84460045,
CRB1,ENSG00000134376,1,197268204,197478455,
BTK,ENSG00000010671,X,101349447,101390796,
TLL1,ENSG00000038295,4,165873237,166104457,
MAB21L1,ENSG00000180660,13,35473789,35476689,
RIN2,ENSG00000132669,20,19757606,20002459,
HFM1,ENSG00000162669,1,91260766,91404856,
PATL2,ENSG00000282077,CHR_HSCHR15_3_CTG8,44711032,44711328,
MYT1L,ENSG00000186487,2,1789113,2331664,
ARL6IP1,ENSG00000170540,16,18791669,18801572,
MCM3AP,ENSG00000160294,21,46235133,46286297,
LTB,ENSG00000227507,6,31580525,31582522,
MARS2,ENSG00000247626,2,197705369,197708395,
MIAT,ENSG00000225783,22,26646411,26676475,
ZBTB2,ENSG00000181472,6,151364115,151391559,
ROBO4,ENSG00000154133,11,124883691,124898500,
MAF,ENSG00000178573,16,79585843,79600737,
CYC1,ENSG00000179091,8,144095039,144097525,
HIKESHI,ENSG00000149196,11,86302211,86345943,
AKT3,ENSG00000275199,CHR_HSCHR1_3_CTG32_1,243488233,243855434,
DYRK1A,ENSG00000157540,21,37365573,37526358,
KIR3DL1,ENSG00000274036,CHR_HSCHR19_4_CTG3_1,54824676,54838980,
ZFP57,ENSG00000206510,CHR_HSCHR6_MHC_QBL_CTG1,29672300,29681010,
MSH6,ENSG00000116062,2,47695530,47810101,
TDO2,ENSG00000262635,CHR_HSCHR4_1_CTG12,155854738,155920406,
C1S,ENSG00000182326,12,6988259,7071032,
RAD51,ENSG00000051180,15,40694774,40732340,
FBP1,ENSG00000165140,9,94603133,94640249,
PFKL,ENSG00000141959,21,44300051,44327376,
PRRX1,ENSG00000116132,1,170662728,170739421,
LRBA,ENSG00000198589,4,150264435,151015727,
EMD,ENSG00000102119,X,154379273,154381523,
RB1,ENSG00000139687,13,48303726,48599436,
OTX2,ENSG00000165588,14,56799905,56816693,
EPS8,ENSG00000151491,12,15620134,15882329,
COLEC10,ENSG00000184374,8,118995452,119108455,
TRAPPC6B,ENSG00000182400,14,39147811,39170532,
MIR96,ENSG00000199158,7,129774692,129774769,
CD5,ENSG00000110448,11,61102489,61127852,
KBTBD13,ENSG00000234438,15,65076816,65079939,
FAM83H,ENSG00000180921,8,143723933,143738234,
MAT1A,ENSG00000151224,10,80271820,80289658,
NHLRC2,ENSG00000196865,10,113854661,113917194,
DPM1,ENSG00000000419,20,50934867,50958555,
MITF,ENSG00000187098,3,69739435,69968337,
TFR2,ENSG00000106327,7,100620416,100642779,
TUBA8,ENSG00000183785,22,18110331,18146554,
CPLANE1,ENSG00000197603,5,37106228,37249428,
NCF1,ENSG00000158517,7,74773962,74789376,
ZP3,ENSG00000188372,7,76397518,76442071,
HGSNAT,ENSG00000165102,8,43140464,43202855,
GPIHBP1,ENSG00000277494,8,143213218,143217170,
COL11A2,ENSG00000230930,CHR_HSCHR6_MHC_DBB_CTG1,33140587,33170405,
CC2D1A,ENSG00000132024,19,13906201,13930879,
ITK,ENSG00000113263,5,157142933,157255191,
SP8,ENSG00000164651,7,20782283,20786886,
TNFRSF11B,ENSG00000164761,8,118923557,118951885,
SLCO1B3,ENSG00000111700,12,20810702,20916911,
C7,ENSG00000112936,5,40909497,40984643,
EXOC6,ENSG00000138190,10,92826831,93059493,
NEDD4L,ENSG00000049759,18,58044226,58401540,
PLA2G5,ENSG00000127472,1,20028179,20091911,
FRMPD4,ENSG00000169933,X,11822423,12724523,
GPNMB,ENSG00000136235,7,23235967,23275108,
ANXA11,ENSG00000122359,10,80150889,80205572,
IRS1,ENSG00000169047,2,226731317,226799759,
IFT80,ENSG00000068885,3,160256986,160399880,
TRAPPC12,ENSG00000274891,CHR_HSCHR2_1_CTG1,3401777,3486461,
HBG1,ENSG00000213934,11,5248079,5249859,
CNGB1,ENSG00000070729,16,57882340,57971128,
LCA5,ENSG00000135338,6,79484991,79537458,
SYCP3,ENSG00000139351,12,101728648,101739472,
CWC27,ENSG00000153015,5,64768930,65018750,
TXN,ENSG00000136810,9,110243810,110256507,
DIAPH3,ENSG00000139734,13,59665583,60163928,
SDHAF1,ENSG00000205138,19,35995199,35996315,
COL11A2,ENSG00000232541,CHR_HSCHR6_MHC_SSTO_CTG1,33302792,33329578,
RNF6,ENSG00000127870,13,26132115,26222314,
ATP6V1B2,ENSG00000147416,8,20197381,20226819,
RHD,ENSG00000187010,1,25272393,25330445,
FDX2,ENSG00000267673,19,10310045,10316015,
GPAA1,ENSG00000197858,8,144082590,144086216,
GSDME,ENSG00000105928,7,24698355,24757940,
KLHL4,ENSG00000102271,X,87517409,87670050,
TSEN34,ENSG00000274129,CHR_HSCHR19LRC_PGF1_CTG3_1,54190535,54195132,
MDH2,ENSG00000146701,7,76048051,76067508,
DNM1,ENSG00000106976,9,128191655,128255248,
VAMP1,ENSG00000139190,12,6462237,6470987,
IL12B,ENSG00000113302,5,159314780,159330487,
MRAP,ENSG00000170262,21,32291813,32314784,
BAP1,ENSG00000163930,3,52401008,52410008,
MGA,ENSG00000174197,15,41621224,41773081,
XIAP,ENSG00000101966,X,123859724,123913979,
CNGB3,ENSG00000170289,8,86553977,86743675,
MIR17HG,ENSG00000215417,13,91347820,91354579,
PLAG1,ENSG00000181690,8,56160909,56211324,
ATAD1,ENSG00000138138,10,87751512,87841343,
MAL,ENSG00000172005,2,95025677,95053992,
SLC25A3,ENSG00000075415,12,98593591,98606379,
ERG,ENSG00000157554,21,38380027,38661780,
CST3,ENSG00000101439,20,23626706,23638473,
TOR1A,ENSG00000136827,9,129812942,129824244,
HLA-A,ENSG00000229215,CHR_HSCHR6_MHC_APD_CTG1,29881755,30002076,
CLTC,ENSG00000141367,17,59619689,59696956,
FDFT1,ENSG00000079459,8,11795573,11839304,
AFP,ENSG00000081051,4,73431138,73456174,
SLC25A15,ENSG00000102743,13,40789412,40812460,
CFB,ENSG00000243649,6,31945650,31952084,
CTSB,ENSG00000164733,8,11842524,11869448,
NOP56,ENSG00000101361,20,2652593,2658393,
RNF212,ENSG00000178222,4,1056250,1113564,
CNGA1,ENSG00000198515,4,47935977,48016672,
PAX5,ENSG00000196092,9,36833269,37034268,
RAB11B,ENSG00000185236,19,8389981,8404434,
RPS3,ENSG00000149273,11,75399515,75422280,
NFKB2,ENSG00000077150,10,102394110,102402524,
MAP3K1,ENSG00000095015,5,56815549,56896152,
NEXN,ENSG00000162614,1,77888513,77943895,
OR2J3,ENSG00000229866,CHR_HSCHR6_MHC_DBB_CTG1,29111900,29112835,
MAP2K1,ENSG00000169032,15,66386817,66492312,
TSGA10,ENSG00000135951,2,98997261,99154964,
MTR,ENSG00000116984,1,236795292,236921278,
NPS,ENSG00000214285,10,127549369,127552639,
FAM20C,ENSG00000282147,CHR_HSCHR7_2_CTG1,195290,199896,
GNA11,ENSG00000088256,19,3094362,3123999,
TMEM70,ENSG00000175606,8,73972437,73982783,
PTGIS,ENSG00000124212,20,49503874,49568137,
RAG1,ENSG00000166349,11,36510709,36593156,
BTNL2,ENSG00000225845,CHR_HSCHR6_MHC_MCF_CTG1,32470120,32483292,
PSMB8,ENSG00000230034,CHR_HSCHR6_MHC_DBB_CTG1,32818694,32822680,
NTHL1,ENSG00000065057,16,2039815,2047866,
RIPK1,ENSG00000137275,6,3063991,3115187,
TCF20,ENSG00000281897,CHR_HSCHR22_5_CTG1,42173715,42343616,
CPN1,ENSG00000120054,10,100042193,100081869,
MST1,ENSG00000173531,3,49683947,49689501,
SLC24A5,ENSG00000188467,15,48120990,48142672,
NUP93,ENSG00000102900,16,56730118,56850286,
DMXL2,ENSG00000104093,15,51447711,51622833,
HAGH,ENSG00000063854,16,1795620,1827157,
PROK2,ENSG00000163421,3,71771655,71785206,
KAT6A,ENSG00000083168,8,41929479,42051994,
UROC1,ENSG00000159650,3,126481166,126517773,
KRT9,ENSG00000171403,17,41565836,41572059,
ATRX,ENSG00000085224,X,77504878,77786233,
IRF3,ENSG00000126456,19,49659569,49665875,
SASH1,ENSG00000111961,6,148272304,148552048,
EBP,ENSG00000147155,X,48521799,48528716,
TAT,ENSG00000198650,16,71565660,71577092,
FGF3,ENSG00000186895,11,69809968,69819416,
SFTPB,ENSG00000168878,2,85657314,85668741,
SLC6A17,ENSG00000197106,1,110150494,110202202,
AMBN,ENSG00000178522,4,70592256,70607288,
ZIC2,ENSG00000043355,13,99981784,99986765,
PRDM1,ENSG00000057657,6,105993463,106109939,
HMBS,ENSG00000256269,11,119084866,119093549,
TENT5A,ENSG00000112773,6,81491439,81752774,
TFRC,ENSG00000072274,3,196027183,196082096,
DBH,ENSG00000123454,9,133636363,133659329,
SLURP1,ENSG00000126233,8,142740949,142742406,
SLC17A5,ENSG00000119899,6,73593379,73653992,
KIR3DL1,ENSG00000283729,CHR_HSCHR19KIR_502960008-2_CTG3_1,54816294,54830607,
