HPO,name,idSymptom
0100304,Muscle fiber intranuclear inclusion bodies,
0100305,Ring fibers,
0100306,Muscle fiber hyaline bodies,
0100307,Cerebellar hemisphere hypoplasia,
0100308,Cerebral cortical hemiatrophy,
0100309,Subdural hemorrhage,
0100310,Epidural hemorrhage,
0100311,Cerebral ventricular adhesions,
0100312,Cerebral germinoma,
0100313,Cerebral granulomatosis,
0100314,Cerebral inclusion bodies,
0100315,Lewy bodies,
0100316,Hirano bodies,
0100317,Argyrophilic inclusion bodies,
0100318,Lafora bodies,
0100319,Cerebral hyaline bodies,
0100320,Rosenthal fibres,
0100321,Abnormality of the dentate nucleus,
0100322,Aplasia of the pyramidal tract,
0100323,Juvenile aseptic necrosis,
0100324,Scleroderma,
0100326,Immunologic hypersensitivity,
0100327,Cow milk allergy,
0100328,Carpometacarpal synostosis,
0100329,Tarsometatarsal synostosis,
0100333,Unilateral cleft lip,
0100334,Unilateral cleft palate,
0100335,Non-midline cleft lip,
0100336,Bilateral cleft lip,
0100337,Bilateral cleft palate,
0100338,Non-midline cleft palate,
0100339,Abnormality of the os naviculare pedis,
0100340,Fibular deviation of the 4th toe,
0100341,Tibial deviation of the 4th toe,
0100342,Fibular deviation of the 3rd toe,
0100343,Tibial deviation of the 3rd toe,
0100344,Fibular deviation of the 2nd toe,
0100345,Tibial deviation of the 2nd toe,
0100346,Fibular deviation of the 5th toe,
0100347,Tibial deviation of the 5th toe,
0100348,Contracture of the proximal interphalangeal joint of the 2nd toe,
0100349,Contracture of the proximal interphalangeal joint of the 3rd toe,
0100350,Contracture of the proximal interphalangeal joint of the 4th toe,
0100351,Contractures of the proximal interphalangeal joint of the 5th toe,
0100352,Contracture of the distal interphalangeal joint of the 2nd toe,
0100353,Contracture of the distal interphalangeal joint of the 3rd toe,
0100354,Contracture of the distal interphalangeal joint of the 4th toe,
0100355,Contractures of the distal interphalangeal joint of the 5th toe,
0100356,Contracture of the metatarsophalangeal joint of the 2nd toe,
0100357,Contracture of the metatarsophalangeal joint of the 3rd toe,
0100358,Contracture of the metatarsophalangeal joint of the 4th toe,
0100359,Contracture of the metatarsophalangeal joint of the 5th toe,
0100360,Contractures of the joints of the upper limbs,
0100362,Aplasia of the phalanges of the 3rd toe,
0100363,Aplasia of the phalanges of the 4th toe,
0100364,Aplasia of the phalanges of the 5th toe,
0100366,Short phalanx of the 3rd toe,
0100367,Short phalanx of the 4th toe,
0100368,Short phalanx of the 5th toe,
0100369,Aplasia/Hypoplasia of the distal phalanx of the 3rd toe,
0100370,Aplasia/Hypoplasia of the distal phalanx of the 4th toe,
0100371,Aplasia/Hypoplasia of the distal phalanx of the 5th toe,
0100372,Aplasia/Hypoplasia of the middle phalanx of the 3rd toe,
0100373,Aplasia/Hypoplasia of the middle phalanx of the 4th toe,
0100374,Aplasia/Hypoplasia of the middle phalanx of the 5th toe,
0100375,Aplasia/hypoplasia of the proximal phalanx of the 3rd toe,
0100376,Aplasia/hypoplasia of the proximal phalanx of the 4th toe,
0100377,Aplasia/hypoplasia of the proximal phalanx of the 5th toe,
0100378,Absent distal phalanx of the 3rd toe,
0100379,Aplasia of the distal phalanx of the 4th toe,
0100380,Aplasia of the distal phalanx of the 5th toe,
0100381,Absent middle phalanx of the 3rd toe,
0100382,Aplasia of the middle phalanx of the 4th toe,
0100383,Aplasia of the middle phalanx of the 5th toe,
0100384,Absent proximal phalanx of the 3rd toe,
0100385,Aplasia of the proximal phalanx of the 4th toe,
0100386,Aplasia of the proximal phalanx of the 5th toe,
0100387,Aplasia of the middle phalanges of the toes,
0100388,Aplasia of the proximal phalanges of the toes,
0100389,Short distal phalanx of the 3rd toe,
0100390,Short distal phalanx of the 4th toe,
0100391,Short distal phalanx of the 5th toe,
0100392,Short middle phalanx of the 3rd toe,
0100393,Short middle phalanx of the 4th toe,
0100394,Short middle phalanx of the 5th toe,
0100395,Short proximal phalanx of the 3rd toe,
0100396,Short proximal phalanx of the 4th toe,
0100397,Short proximal phalanx of the 5th toe,
0100398,Duplication of the distal phalanx of the 3rd toe,
0100399,Duplication of the distal phalanx of the 4th toe,
0100400,Duplication of the distal phalanx of the 5th toe,
0100401,Duplication of the middle phalanx of the 3rd toe,
0100402,Duplication of the middle phalanx of the 4th toe,
0100403,Duplication of the middle phalanx of the 5th toe,
0100404,Duplication of the proximal phalanx of the 3rd toe,
0100405,Duplication of the proximal phalanx of the 4th toe,
0100406,Duplication of the proximal phalanx of the 5th toe,
0100407,Complete duplication of the distal phalanx of the 3rd toe,
0100408,Complete duplication of the distal phalanx of the 4th toe,
0100409,Complete duplication of the distal phalanx of the 5th toe,
0100410,Complete duplication of the middle phalanx of the 3rd toe,
0100411,Complete duplication of the middle phalanx of the 4th toe,
0100412,Complete duplication of the middle phalanx of the 5th toe,
0100413,Complete duplication of the proximal phalanx of the 3rd toe,
0100414,Complete duplication of the proximal phalanx of the 4th toe,
0100415,Complete duplication of the proximal phalanx of the 5th toe,
0100416,Partial duplication of the distal phalanx of the 3rd toe,
0100417,Partial duplication of the distal phalanx of the 4th toe,
0100418,Partial duplication of the distal phalanx of the 5th toe,
0100419,Partial duplication of the middle phalanx of the 3rd toe,
0100420,Partial duplication of the middle phalanx of the 4th toe,
0100421,Partial duplication of the middle phalanx of the 5th toe,
0100422,Partial duplication of the proximal phalanx of the 3rd toe,
0100423,Partial duplication of the proximal phalanx of the 4th toe,
0100424,Partial duplication of the proximal phalanx of the 5th toe,
0100425,Broad middle phalanx of the 3rd toe,
0100426,Broad middle phalanx of the 4th toe,
0100427,Broad middle phalanx of the 5th toe,
0100428,Broad proximal phalanx of the 3rd toe,
0100429,Broad proximal phalanx of the 4th toe,
0100430,Broad proximal phalanx of the 5th toe,
0100431,Broad distal phalanx of the 3rd toe,
0100432,Broad distal phalanx of the 4th toe,
0100433,Broad distal phalanx of the 5th toe,
0100434,Bullet-shaped middle phalanx of the 3rd toe,
0100435,Bullet-shaped middle phalanx of the 4th toe,
0100436,Bullet-shaped middle phalanx of the 5th toe,
0100437,Bullet-shaped proximal phalanx of the 3rd toe,
0100438,Bullet-shaped proximal phalanx of the 4th toe,
0100439,Bullet-shaped proximal phalanx of the 5th toe,
0100440,Bullet-shaped distal phalanx of the 3rd toe,
0100441,Bullet-shaped distal phalanx of the 4th toe,
0100442,Bullet-shaped distal phalanx of the 5th toe,
0100443,Curved middle phalanx of the 3rd toe,
0100444,Curved middle phalanx of the 4th toe,
0100445,Curved middle phalanx of the 5th toe,
0100446,Curved proximal phalanx of the 3rd toe,
0100447,Curved proximal phalanx of the 4th toe,
0100448,Curved proximal phalanx of the 5th toe,
0100449,Curved distal phalanx of the 3rd toe,
0100450,Curved distal phalanx of the 4th toe,
0100451,Curved distal phalanx of the 5th toe,
0100452,Osteolytic defects of the middle phalanx of the 3rd toe,
0100453,Osteolytic defects of the middle phalanx of the 4th toe,
0100454,Osteolytic defects of the middle phalanx of the 5th toe,
0100455,Osteolytic defects of the proximal phalanx of the 3rd toe,
0100456,Osteolytic defects of the proximal phalanx of the 4th toe,
0100457,Osteolytic defects of the proximal phalanx of the 5th toe,
0100458,Osteolytic defects of the distal phalanx of the 3rd toe,
0100459,Osteolytic defects of the distal phalanx of the 4th toe,
0100460,Osteolytic defects of the distal phalanx of the 5th toe,
0100461,Patchy sclerosis of the middle phalanx of the 3rd toe,
0100462,Patchy sclerosis of the middle phalanx of the 4th toe,
0100463,Patchy sclerosis of the middle phalanx of the 5th toe,
0100464,Patchy sclerosis of the proximal phalanx of the 3rd toe,
0100465,Patchy sclerosis of the proximal phalanx of the 4th toe,
0100466,Patchy sclerosis of the proximal phalanx of the 5th toe,
0100467,Patchy sclerosis of the distal phalanx of the 3rd toe,
0100468,Patchy sclerosis of the distal phalanx of the 4th toe,
0100469,Patchy sclerosis of the distal phalanx of the 5th toe,
0100470,Symphalangism affecting the middle phalanx of the 3rd toe,
0100471,Symphalangism affecting the middle phalanx of the 4th toe,
0100472,Symphalangism affecting the middle phalanx of the 5th toe,
0100473,Symphalangism affecting the proximal phalanx of the 3rd toe,
0100474,Symphalangism affecting the proximal phalanx of the 4th toe,
0100475,Symphalangism affecting the proximal phalanx of the 5th toe,
0100476,Symphalangism affecting the distal phalanx of the 3rd toe,
0100477,Symphalangism affecting the distal phalanx of the 4th toe,
0100478,Symphalangism affecting the distal phalanx of the 5th toe,
0100480,Proximal/middle symphalangism of 3rd toe,
0100481,Proximal/middle symphalangism of 4th toe,
0100482,Proximal/middle symphalangism of 5th toe,
0100483,Symphalangism of the proximal phalanx of the 2nd toe with the 2nd metatarsal,
0100484,Symphalangism of the proximal phalanx of the 3rd toe with the 3rd metatarsal,
0100485,Symphalangism of the proximal phalanx of the 4th toe with the 4th metatarsal,
0100486,Symphalangism of the proximal phalanx of the 5th toe with the 5th metatarsal,
0100487,Triangular shaped distal phalanx of the 5th toe,
0100488,Synostosis of the proximal phalanx of the hallux with the 1st metatarsal,
0100489,Proximal/middle symphalangism of 2nd toe,
0100490,Camptodactyly of finger,
0100491,Abnormality of lower limb joint,
0100492,Joint contractures involving the joints of the feet,
0100493,Hypoammonemia,
0100494,Abnormal mast cell morphology,
0100495,Mastocytosis,
0100496,Abnormality of the vitamin B3 metabolism,
0100497,Vitamin B3 deficiency,
0100498,Deviation of toes,
0100499,Tibial deviation of toes,
0100500,Fibular deviation of toes,
0100501,Recurrent bronchiolitis,
0100502,Vitamin B12 deficiency,
0100503,Low levels of vitamin B1,
0100504,Low levels of vitamin B2,
0100505,Low levels of vitamin B5,
0100506,Low levels of vitamin B8,
0100507,Reduced blood folate concentration,
0100508,Abnormality of vitamin metabolism,
0100509,Abnormality of vitamin C metabolism,
0100510,Low levels of vitamin C,
0100511,Abnormality of vitamin D metabolism,
0100512,Low levels of vitamin D,
0100513,Low levels of vitamin E,
0100514,Abnormality of vitamin E metabolism,
0100515,Pollakisuria,
0100516,Neoplasm of the ureter,
0100517,Neoplasm of the urethra,
0100518,Dysuria,
0100519,Anuria,
0100520,Oliguria,
0100521,Neoplasm of the thymus,
0100522,Thymoma,
0100523,Liver abscess,
0100524,Limb duplication,
0100525,Urachus fistula,
0100526,Neoplasm of the lung,
0100527,Neoplasia of the pleura,
0100528,Pleuropulmonary blastoma,
0100529,Abnormal blood phosphate concentration,
0100530,Abnormal calcium-phosphate regulating hormone level,
0100531,Wind-swept deformity of the knees,
0100532,Scleritis,
0100533,Inflammatory abnormality of the eye,
0100534,Episcleritis,
0100535,Tibiofibular diastasis,
0100536,Abnormality of the fascia,
0100537,Fasciitis,
0100538,Abnormality of the supraorbital ridges,
0100539,Periorbital edema,
0100540,Palpebral edema,
0100541,Femoral hernia,
0100542,Abnormal localization of kidney,
0100543,Cognitive impairment,
0100544,Neoplasm of the heart,
0100545,Arterial stenosis,
0100546,Carotid artery stenosis,
0100547,Abnormality of forebrain morphology,
0100548,Exstrophy,
0100550,Tendon rupture,
0100551,Neoplasm of the trachea,
0100552,Neoplasm of the tracheobronchial system,
0100553,Hemihypertrophy of lower limb,
0100554,Hemihypertrophy of upper limb,
0100555,Asymmetric growth,
0100556,Hemiatrophy,
0100557,Hemiatrophy of lower limb,
0100558,Hemiatrophy of upper limb,
0100559,Lower limb asymmetry,
0100560,Upper limb asymmetry,
0100561,Spinal cord lesion,
0100562,Diplomyelia,
0100563,Diastomatomyelia,
0100564,Triplomyelia,
0100565,Hydromyelia,
0100566,Amyelia,
0100568,Neoplasm of the endocrine system,
0100569,Abnormally ossified vertebrae,
0100570,Carcinoid tumor,
0100571,Cardiac diverticulum,
0100572,Fibrous cardiac diverticulum,
0100573,Muscular cardiac diverticulum,
0100574,Biliary tract neoplasm,
0100575,Neoplasm of the gallbladder,
0100576,Amaurosis fugax,
0100577,Urinary bladder inflammation,
0100578,Lipoatrophy,
0100579,Mucosal telangiectasiae,
0100580,Barrett esophagus,
0100581,Dilatation of renal calices,
0100582,Nasal polyposis,
0100583,Corneal perforation,
0100584,Endocarditis,
0100585,Telangiectasia of the skin,
0100586,Sterile pyuria,
0100587,Abnormality of the preputium,
0100588,Paraphimosis,
0100589,Urogenital fistula,
0100590,Rectal fistula,
0100592,Peritoneal abscess,
0100593,Calcification of cartilage,
0100594,Esophageal web,
0100595,Camptocormia,
0100596,Absent nares,
0100598,Pulmonary edema,
0100599,Bifid penis,
0100600,Penoscrotal transposition,
0100601,Eclampsia,
0100602,Preeclampsia,
0100603,Toxemia of pregnancy,
0100604,Neoplasm of the lip,
0100605,Neoplasm of the larynx,
0100606,Neoplasm of the respiratory system,
0100607,Dysmenorrhea,
0100608,Metrorrhagia,
0100609,obsolete Hypermenorrhea,
0100610,Maternal hyperphenylalaninemia,
0100611,Multiple glomerular cysts,
0100612,Odontogenic neoplasm,
0100613,Death in early adulthood,
0100614,Myositis,
0100615,Ovarian neoplasm,
0100616,Testicular teratoma,
0100617,Testicular seminoma,
0100618,Leydig cell neoplasia,
0100619,Sertoli cell neoplasm,
0100620,Germinoma,
0100621,Dysgerminoma,
0100622,Maternal seizures,
0100623,Abnormality of corpus cavernosum,
0100624,Corpus cavernosum sclerosis,
0100625,Enlarged thorax,
0100626,Chronic hepatic failure,
0100627,Displacement of the urethral meatus,
0100628,Esophageal diverticulum,
0100629,Midline facial cleft,
0100630,Neoplasia of the nasopharynx,
0100631,Neoplasm of the adrenal gland,
0100632,Pulmonary sequestration,
0100633,Esophagitis,
0100634,Neuroendocrine neoplasm,
0100635,Carotid paraganglioma,
0100636,Pulmonary paraglioma,
0100637,obsolete Neoplasia of the nose,
0100638,Neoplasm of the pharynx,
0100639,Erectile abnormalities,
0100640,Laryngeal cyst,
0100641,Neoplasm of the adrenal cortex,
0100642,Neoplasm of the adrenal medulla,
0100643,Abnormality of nail color,
0100644,Melanonychia,
0100645,Cystocele,
0100646,Thyroiditis,
0100647,Graves disease,
0100648,Neoplasm of the tongue,
0100649,Neoplasm of the oral cavity,
0100650,Vaginal neoplasm,
